isic_id,avg_R,avg_G,avg_B,med_R,med_G,med_B,std_R,std_G,std_B,brightness_mean,hue_mean,saturation_mean,lightness_mean,skin_pixel_ratio,edge_density,target
ISIC_2025815,138.5445694378622,102.0990247187648,94.08005121681508,140.0,104.0,98.0,19.346786112351,19.4572426754446,24.33210691441464,138.5445694378622,4.567533860467437,83.6715888021418,119.00019954603276,0.4588050842285156,0.0082626342773437,0
ISIC_2028590,96.6750021296533,63.58552687622455,52.01266291847687,98.0,64.0,52.0,13.307575643266023,10.830322427922075,10.838118626977808,96.6750021296533,7.675824175824176,118.79916943521594,77.4012990885084,0.8956146240234375,0.0086402893066406,0
ISIC_2028833,201.62236210821905,158.6100012023473,94.80940080440912,207.0,162.0,96.0,39.012557281959815,37.8862552768487,27.7221394456046,201.62236210821905,17.731356829526547,137.0871895713826,172.86794736045985,0.983539581298828,0.2365531921386718,0
ISIC_2029687,166.86555009966457,133.77626525353688,111.45228256113568,165.0,132.0,114.0,37.30923323617284,43.29998931254224,58.18855338818579,166.86555009966457,8.938694151392873,93.99914920511448,148.29439933881082,0.1569290161132812,0.0061073303222656,1
ISIC_2030443,156.6635944700461,117.30083894600024,108.86576863996218,157.0,117.0,110.0,14.443749978506084,18.04071328795014,22.49937442688589,156.6635944700461,4.742526290913387,79.39808578518256,135.1248966087676,0.0322837829589843,0.0130767822265625,1
ISIC_2031399,126.45201421800948,83.7071484992101,78.663112164297,125.0,82.0,76.0,9.484275872934138,12.96494469410011,14.084876356333394,126.45201421800948,3.0428515007898893,97.4986176935229,102.34616903633491,0.019317626953125,0.0732383728027343,0
ISIC_2033431,172.13004362050162,152.1939359713351,147.27959962610998,177.0,156.0,151.0,27.99097802173879,28.09842575075976,31.616441038042048,172.13004362050162,3.5965882536220595,38.03561691852313,164.19950537466897,0.195892333984375,0.0039939880371093,0
ISIC_2033794,103.30548503474078,80.87707943613042,59.87147999064671,105.0,82.0,59.0,16.541652144125763,15.919985839398931,16.38262458131953,103.30548503474078,14.3797935595938,108.94507449225011,92.09440974078034,0.91357421875,0.0387229919433593,0
ISIC_2037868,185.0289183837752,138.34106524948783,110.86011971753072,191.0,144.0,114.0,22.763816910650167,21.7059802509106,20.090266042551217,185.0289183837752,11.013635132402706,103.21839865403618,156.52445282068695,0.999897003173828,0.0028839111328125,0
ISIC_2041049,122.5,97.24025974025976,96.1590909090909,130.0,101.0,100.0,26.524125259454284,22.790421545426696,22.77552831621353,122.5,1.12987012987013,55.5974025974026,110.95454545454544,0.0011749267578125,0.03253173828125,0
ISIC_2041999,225.12794181977253,182.79296806649168,174.52942913385826,229.0,186.0,179.0,15.055016563147944,16.552707405978055,22.78130478784888,225.12794181977253,3.783912948381453,57.48497375328084,198.549989063867,0.34881591796875,0.0025367736816406,1
ISIC_2045565,145.812734082397,108.5131086142322,100.35205992509364,141.0,104.0,95.0,33.14131792714368,32.99567013472961,31.563437481433308,145.812734082397,5.02621722846442,81.88014981273409,125.2883895131086,0.0010185241699218,0.0807838439941406,0
ISIC_2048660,188.13492548793383,171.28842611287376,145.1239226997404,194.0,176.0,148.0,27.035271237271267,27.792144057172152,25.091802819818792,188.13499855783095,18.303736179213537,59.10346312854533,180.47571579655803,0.9919166564941406,0.0012855529785156,1
ISIC_2048920,183.8331439174301,172.84890795933356,153.4264911670339,190.0,179.0,157.0,26.091672082460352,27.572131541291792,25.172560793618004,183.83317097684488,18.63122269898334,42.74481039081526,181.0458077235301,0.9868240356445312,0.0007133483886718,1
ISIC_2049425,83.28972049545011,57.55607918520471,44.3938642317888,82.0,56.0,43.0,9.274951881889288,8.77856925408886,8.52562965638073,83.28972049545011,10.016068023625342,119.81276450617764,68.3136713845009,0.4921493530273437,0.0104217529296875,0
ISIC_2050136,115.375,96.45,95.175,100.5,82.0,80.5,41.458224455468425,40.448084009010856,38.95695541235223,115.375,1.65,47.375,107.625,0.000152587890625,0.0130233764648437,1
ISIC_2050690,171.8455062092191,158.63060408335087,151.03687644706378,179.0,166.0,158.0,27.18668050800442,27.94538193953051,26.913703775295424,171.8455062092191,9.515554620079984,31.76110292569985,168.62189012839403,0.0906181335449218,0.0035324096679687,1
ISIC_2053072,192.74339664709976,157.40030676615424,122.97578546358976,198.0,161.0,125.0,33.12042621192602,33.5028440389345,27.61356737059859,192.74339664709976,14.637796819319348,93.77868244321174,171.11140070656165,0.992328643798828,0.0033950805664062,0
ISIC_2056056,74.58083650609723,57.87518622744579,51.122606632456,74.0,57.0,51.0,3.775323366112107,4.135263804685678,5.328178038990399,74.58083650609723,8.349141974286818,80.41165921756884,66.26132538762899,0.1382675170898437,0.0031776428222656,0
ISIC_2056146,238.53635027514784,209.45643777557507,198.47978261612604,244.0,212.0,201.0,14.52463964321653,12.860751845442536,16.588203111335257,238.53635027514784,6.729193013637762,42.47086167412927,219.733465495437,0.1116065979003906,0.0024566650390625,0
ISIC_2057086,162.0212765957447,133.46808510638297,132.29787234042553,168.0,140.0,140.0,19.353914730399637,18.71835038175195,18.94776121465364,162.0212765957447,1.1914893617021276,47.38297872340426,148.53191489361703,0.0001792907714843,0.003173828125,0
ISIC_2058474,167.5263469508585,151.75031717838112,147.30660576841748,178.0,162.0,158.0,35.40070108621158,35.18215180782027,35.51855268328575,167.52660069356338,5.526093208153599,32.81320307874482,162.47868561278864,0.0902023315429687,0.0079460144042968,1
ISIC_2060345,191.83886988956812,169.66665578400085,161.4542397505693,197.0,174.0,165.0,25.703761745815125,25.92797432632793,26.62702497417123,191.83886988956812,7.471065712256874,41.15493107191538,181.2463128167876,0.9347457885742188,0.0053443908691406,0
ISIC_2062145,170.600325164565,149.13847251962883,137.05666587358238,180.0,158.0,148.0,33.57058363902258,36.53152938415099,42.83356178010264,170.600325164565,8.14406376397811,53.98560551986676,160.9080418748513,0.0961990356445312,0.0103797912597656,1
ISIC_2062468,182.63343353373412,163.4076486305945,160.81379425517702,189.0,170.0,167.0,24.55911979621319,24.16724803976433,23.78021597646463,182.63343353373412,3.0962480516588733,30.886884880872856,175.00673569360944,0.0685272216796875,0.0002822875976562,0
ISIC_2066410,200.08320101983176,161.9073525595029,139.62405535793346,206.0,168.0,145.0,23.70355320638259,24.66119741474355,27.11181755701012,200.08320101983176,10.806102196913024,78.59362070808079,177.0022022564541,0.9994659423828124,0.016082763671875,0
ISIC_2068250,176.97147091945527,130.0749372104813,109.6129804994524,181.0,135.0,113.0,26.69102280434118,29.09490804335727,33.14908752431991,176.97147091945527,8.690831762789132,99.9829258948232,148.93182741686437,0.9857292175292968,0.1198768615722656,0
ISIC_2075404,109.675435248296,83.95519376825706,64.99390847127556,112.0,85.0,65.0,15.263789605021762,13.129031812578356,13.373353219388214,109.675435248296,12.558656280428432,104.64013242453748,96.45556377799416,0.9794235229492188,0.0096092224121093,0
ISIC_2078033,182.3673469387755,168.46938775510205,154.77551020408163,220.0,199.0,183.0,75.94377455039528,79.54259596652942,69.413362621717,182.6122448979592,12.73469387755102,43.12244897959184,174.75510204081633,0.0001869201660156,0.0215606689453125,1
ISIC_2080230,209.2630511659169,151.76291750364706,123.96882232083529,215.0,157.0,127.0,24.847825582622622,25.62412401467482,26.48138219330908,209.2630511659169,9.661112681112376,105.49774683602313,172.26777517242434,0.9988937377929688,0.0153350830078125,0
ISIC_2080983,178.80008422223852,148.36476728777347,88.98068683621865,183.0,151.0,89.0,38.00368424736912,37.54731193221189,31.07192069366065,178.80008422223852,19.65405522351732,131.3210335382226,160.00195874655674,0.9873924255371094,0.1081466674804687,0
ISIC_2081264,197.07765523492972,176.39824746940624,159.9761293246714,201.0,179.0,161.0,22.3961169192512,21.81381689651989,23.87995683591508,197.07916603716572,11.924610968424233,48.31908143224052,186.81386916452635,0.0252494812011718,0.0011558532714843,1
ISIC_2090864,188.42860274942112,154.15241439791987,117.6435830172858,193.0,157.0,119.0,31.515476312849785,30.06548637058263,26.026108647006573,188.42860274942112,15.358732527636528,97.12100453108292,167.71289166173042,0.9917526245117188,0.0187149047851562,0
ISIC_2092458,131.93026135408834,105.128189536992,97.13752045283688,129.0,101.0,93.0,28.057717819090172,27.5392574348951,28.291185820733283,131.93033874320082,6.613270021668951,69.67796731968336,119.0005638349622,0.690093994140625,0.249908447265625,0
ISIC_2093427,199.25571728315236,165.45239886160195,155.59895221631322,205.0,169.0,159.0,33.0394807531429,33.94631071327391,34.368420975097976,199.25571728315236,6.308088872466866,57.78247711547174,179.68832174261118,0.8672218322753906,0.0025291442871093,1
ISIC_2093630,203.1803881942483,159.05696406478123,97.98444119998886,211.0,164.0,100.0,35.48841030817195,33.681731009870504,23.74237128708719,203.1803881942483,17.217067339250267,133.09340451686563,173.8123913449948,0.9588966369628906,0.0419082641601562,0
ISIC_2094003,73.48859060402684,62.604026845637584,56.09664429530201,72.0,62.0,56.0,3.640098522427168,4.825387919326929,6.805548625566543,73.48859060402684,10.37986577181208,60.619239373601786,69.9248322147651,0.0085258483886718,0.0074996948242187,0
ISIC_2094936,128.76467168683976,105.04563583726016,83.16375619821984,132.0,108.0,84.0,24.129880484177665,21.31939087623516,21.00672607820384,128.76467168683976,14.179217099387108,91.68869537096924,117.43220071452772,0.990875244140625,0.0177001953125,0
ISIC_2095949,231.5891733193911,200.46027468881337,182.9400752076253,232.0,201.0,184.0,7.613584937468752,10.730558266296502,18.759002302618,231.5891733193911,9.850730961813026,53.8660540127491,211.63908383438235,0.1897010803222656,0.0203094482421875,0
ISIC_2096083,147.76313559322034,109.52309322033898,107.22203389830509,148.0,111.0,109.0,20.538859333235315,17.846660199109966,17.73230383376872,147.76313559322034,1.595127118644068,70.6061440677966,127.2853813559322,0.01800537109375,0.0110282897949218,1
ISIC_2102361,154.52362085478762,128.16158039931565,86.57243837948903,158.0,131.0,88.0,29.484467918609777,28.08879615198878,21.195933957394068,154.52364541294543,18.096046955197732,113.30248282975468,140.2469363698131,0.9319992065429688,0.0699615478515625,0
ISIC_2102477,88.06845675522894,68.29744362791281,59.497029081087874,87.0,67.0,58.0,11.321851800028329,11.374708682441865,12.15351914998806,88.06845675522894,8.803372903712079,83.75309339865586,78.52150618679731,0.6073379516601562,0.0125350952148437,0
ISIC_2105790,121.37196882869338,105.46035599702584,74.47082722272202,123.0,107.0,74.0,18.620278817147444,17.70440070091694,15.353133853768291,121.37200580045928,18.75929326415505,98.11898746657135,115.51373501102992,0.928607940673828,0.0382957458496093,0
ISIC_2107142,183.168948189222,140.83131173106915,130.92618263732456,188.0,145.0,136.0,25.714429735871217,23.513723957349537,28.67904042796603,183.168948189222,4.581008490729509,73.68246404435973,158.67076763125974,0.0440292358398437,0.0043907165527343,1
ISIC_2107581,103.29172486519828,69.62520941522911,52.96993573290356,105.0,71.0,53.0,15.415474719527008,12.60154774401548,11.034811014133926,103.29172486519828,9.794842714737658,124.91263654270875,83.78759227203088,0.9586143493652344,0.0021705627441406,0
ISIC_2107732,141.3947329580197,109.5156008180994,101.98513504965526,144.0,111.0,104.0,16.943702139653173,15.26340828056545,16.32374495190573,141.3947329580197,5.36899656313914,71.63495055559069,125.21755540093196,0.9045982360839844,0.0038833618164062,0
ISIC_2107749,154.32551419343872,140.98325684174742,122.09255481896992,161.0,146.0,125.0,29.67798346850825,31.0421619236799,31.1890843753856,154.32585415604282,14.368094509603944,53.90906000339962,150.76984531701513,0.0448837280273437,0.0136489868164062,0
ISIC_2111360,87.83044877325835,56.40937744257103,51.2971485996772,88.0,56.0,51.0,9.466611360104189,8.420142355497628,10.307153635575691,87.83044877325835,3.904378102382427,106.95919320292754,69.45753352349436,0.3757972717285156,0.104522705078125,0
ISIC_2113133,174.10672737820798,127.54839239095588,104.87960489152836,179.0,132.0,108.0,22.924993224758584,21.973581125526827,21.082766226782635,174.10672737820798,9.734118563075372,102.75856093800094,146.256690737546,0.9994659423828124,0.0069618225097656,0
ISIC_2118510,182.09238203751212,138.4486797443947,69.64091756569407,189.0,143.0,70.0,42.208649531419205,41.04340590109776,29.392693437062675,182.09238602138544,18.109062514939524,161.55104138447564,153.53452822972608,0.9575347900390624,0.1157112121582031,0
ISIC_2120316,223.0899949723479,194.10083235573435,191.0657505167309,221.0,192.0,189.0,21.512076962291143,23.327077853328174,24.039496962346245,223.0899949723479,2.7059940785430983,37.19881570861963,205.96525333780235,0.0682868957519531,5.7220458984375e-05,0
ISIC_2123772,148.93520772252032,113.09142833434753,109.21539801958288,152.0,115.0,111.0,19.49447244866113,18.083605755922097,19.419926423371532,148.93520772252032,2.686065165680146,69.04101897438734,130.11025059467832,0.2758331298828125,0.0287933349609375,0
ISIC_2124301,155.17142857142858,129.34285714285716,128.42857142857142,157.0,129.0,126.0,17.130567023032604,17.02929049296763,17.195158312378375,155.17142857142858,0.9714285714285714,44.42857142857143,143.8,0.0001335144042968,0.0062332153320312,1
ISIC_2124512,209.22773949466287,172.00337792190246,168.16349142007837,218.0,179.5,175.0,27.609989705916945,27.11809639237153,27.21521213032716,209.22773949466287,2.4929739224429133,50.96446426158627,187.22949601405216,0.0564651489257812,0.0235633850097656,0
ISIC_2125418,155.2443247324749,125.20715132422907,85.14590065440137,159.0,128.0,86.0,27.39888952404572,26.335173683745577,20.026685419939632,155.24433691116056,16.817948946949645,116.18301316921878,138.4106490427553,0.9396820068359376,0.033477783203125,0
ISIC_2126679,159.78196590550743,136.77938748631954,124.39319965126415,166.0,142.0,129.0,25.78830180875149,27.99419572109591,29.416670863941185,159.78228125173905,8.75482757981042,58.485188002003376,149.48904635589605,0.2056465148925781,0.0236473083496093,1
ISIC_2131532,167.22690955576863,130.7574304889741,127.61265580057528,171.0,133.0,130.0,13.36960025576122,13.877320428981683,14.869825467624544,167.22690955576863,2.1792905081495686,60.73985298817514,147.93927772451264,0.0119361877441406,0.0418930053710937,1
ISIC_2134144,115.16506922257722,90.19488817891374,87.00745473908414,115.0,91.0,88.0,9.58296624405052,6.451204200544511,8.606468319207796,115.16506922257722,3.308839190628328,62.38871139510117,103.93397231096912,0.0035820007324218,0.0082473754882812,1
ISIC_2138634,186.13724659886205,144.44171677586752,75.6242926326001,192.0,148.0,76.0,34.57973986377222,31.28728091755564,19.4975002492936,186.13724659886205,18.513700792251488,152.2215070486515,159.08416035970836,0.9909286499023438,0.0661392211914062,0
ISIC_2140345,146.47227463934257,121.0693449795031,95.33458368898296,153.0,125.0,98.0,20.967990278351568,20.6037934009307,20.4581216519176,146.47227463934257,14.95795742921775,90.4393035263857,133.94643629501758,0.996623992919922,0.0137786865234375,0
ISIC_2142773,168.13209717804696,137.6644109088448,124.29045137714014,170.0,140.0,128.0,9.523918544944156,12.862379546021357,20.26683903183998,168.13209717804696,8.200311294579414,67.48839412600663,152.55606686066184,0.0563697814941406,0.0128517150878906,1
ISIC_2145215,98.94426778616408,65.89397525791613,55.06070296101112,99.0,66.0,54.0,15.370757680539334,13.349081828941216,13.749411528620271,98.94426778616408,7.160698494930999,114.57986244473226,79.88304229377876,0.8541488647460938,0.04083251953125,0
ISIC_2145840,148.61111111111111,121.45061728395062,120.32716049382717,149.0,119.5,118.0,19.25855589883732,17.341540958889347,17.218218261055725,148.61111111111111,1.1111111111111112,48.78395061728395,136.29012345679013,0.0006179809570312,0.0088729858398437,1
ISIC_2147407,214.77272727272728,181.5909090909091,180.5909090909091,223.0,191.0,189.0,18.105578794147245,24.00503562874236,23.412621093040418,214.77272727272728,1.0454545454545454,41.54545454545455,195.63636363636363,8.392333984375e-05,0.000701904296875,1
ISIC_2148690,205.44493242460965,165.74209433539932,144.0194081460956,213.0,173.0,149.0,27.510202531019917,29.437674271908687,30.931879271882156,205.44493242460965,10.160320780493828,78.15876164527359,180.94746408971972,0.9884567260742188,0.06817626953125,0
ISIC_2149554,167.63877855014897,139.60268123138033,126.8666335650447,174.0,147.0,135.0,30.60720582410477,31.80773816714315,37.16809676280171,167.63877855014897,7.715491559086395,65.00084409136048,153.33843098311817,0.0768280029296875,0.0066490173339843,0
ISIC_2153121,220.77250641414,183.89213673198043,171.13489414127778,225.0,187.0,172.0,18.92278318422436,19.06095832001418,21.68118260760614,220.77250641414,6.947479273484291,57.604352263347714,197.89802025689087,0.938190460205078,0.0089950561523437,1
ISIC_2154986,217.3730081300813,190.63837398373985,189.1310569105691,221.0,195.0,194.0,20.671154715995332,21.865708921147814,22.21803401447358,217.3730081300813,1.408780487804878,33.56520325203252,202.40455284552849,0.0117301940917968,0.0001487731933593,0
ISIC_2155372,179.39522337034904,153.7465857900016,148.34419866221134,184.0,157.0,152.0,24.756372975596943,23.528637482653323,23.37388005339701,179.39522337034904,4.975036649711847,44.77433867301335,167.09343747588835,0.6427268981933594,0.0370597839355468,0
ISIC_2156023,141.81340935902475,117.97738891073536,114.4032638615808,149.0,122.0,120.0,31.502853722520783,29.133597378458635,29.10622302871384,141.81340935902475,3.5074714903657096,50.69170271333071,131.36767597325994,0.0194015502929687,0.1165809631347656,1
ISIC_2163839,102.98994268218875,84.11431076222009,74.73363683292392,104.0,84.0,74.0,18.034335104195343,17.037270523762665,17.736715223877802,102.98994713232938,9.507422834561572,71.36745256150094,95.13742034248284,0.857208251953125,0.041778564453125,0
ISIC_2164492,193.47467589362492,152.0484780386494,145.96945530658272,201.0,160.0,154.0,29.480939067278165,28.50989423650182,28.627695700725365,193.47467589362492,3.7412057243919454,64.1029676623777,169.23339309762943,0.9404144287109376,0.0001373291015625,0
ISIC_2164567,168.65992007219285,144.2738816552791,140.7317906407116,170.0,145.0,142.0,16.635665733325325,19.745491759238583,20.783200103130262,168.65992007219285,3.4151089338661853,42.96119633879077,157.9726053886812,0.0591812133789062,0.0605430603027343,0
ISIC_2167060,102.83231334149326,70.72949816401469,66.15789473684211,97.0,65.0,60.0,24.11757275724657,23.3381879074456,24.55173718395997,102.83231334149326,3.5312117503059977,95.18176254589964,84.85740514075887,0.0062332153320312,0.0458335876464843,0
ISIC_2168003,230.07210031347964,206.5862068965517,205.45454545454547,238.0,214.0,213.0,18.13268249833843,18.721467679379376,18.647790670578157,230.07210031347964,1.238244514106583,27.49843260188088,216.32915360501568,0.0012168884277343,0.0019340515136718,1
ISIC_2173022,84.73624468988955,72.73914188615123,61.90768903993203,83.0,71.0,60.0,10.942155774045457,11.517258253000003,12.275730538340472,84.73646559048429,13.827221750212404,69.75744265080714,81.048632115548,0.4489898681640625,0.0853919982910156,0
ISIC_2176067,178.48793411076235,149.60185468295836,116.8070076981728,182.0,151.0,118.0,34.53077461180496,34.41674122708622,29.55557943188793,178.48793411076235,15.699558390389088,89.54453058175584,162.07148579766462,0.985614776611328,0.0133438110351562,0
ISIC_2181162,171.66144579625535,148.70322728213395,143.79355959525546,177.0,155.0,150.0,28.27180082662536,29.655143927068693,31.809973825549715,171.66146758013747,4.937169838036836,44.32768949254447,161.45960723660565,0.7004623413085938,0.0539779663085937,1
ISIC_2182917,175.58586914934318,156.7301959784041,142.83169238617523,182.0,162.0,147.0,25.411564387019723,25.68574936818676,22.517694491341885,175.58586914934318,12.19174850146665,47.9542957956043,167.79461378225565,0.8973312377929688,0.0088996887207031,1
ISIC_2183508,189.16543212261095,154.79362028837147,148.05318357847162,192.0,156.0,150.0,26.837456419498924,26.38959873278901,29.63280110404933,189.16543212261095,4.263778767129902,56.79115763856026,170.13709716360685,0.7900009155273438,0.0091209411621093,0
ISIC_2187704,192.473361062367,138.29550097077558,52.70328118251748,199.0,142.0,51.0,34.93039520780053,31.82672275160868,18.800458868601822,192.47343498916388,18.20292516662711,186.44368528973467,156.34620308080198,0.9804191589355468,0.0468025207519531,0
ISIC_2190659,172.96952845896445,143.0888685924896,136.49057564539856,179.0,148.0,142.0,33.393981378292736,33.79827321408902,35.41568483107611,172.96952845896445,4.959449410775772,56.97457202437723,157.43456297182394,0.4719619750976562,0.0981101989746093,0
ISIC_2191127,187.62734403983768,157.06933347612073,141.08408902283705,191.0,159.0,142.0,25.06697011141484,25.23407031707881,24.31902326454117,187.62734403983768,10.066166655830123,64.08324759715597,170.8275498066633,0.997394561767578,0.0022392272949218,1
ISIC_2192003,75.78341902313625,56.46015424164524,53.92448586118252,74.0,55.0,53.0,7.729605066233807,9.272458651100216,10.4353693071342,75.78341902313625,3.018637532133676,74.4418380462725,65.72782776349614,0.011871337890625,0.2740898132324219,0
ISIC_2195221,128.3766666666667,93.76333333333334,88.08,116.5,82.5,77.5,40.92368656685541,39.33277669097647,39.35657844206818,128.3766666666667,3.8533333333333335,86.07,109.11,0.0011444091796875,0.13421630859375,1
ISIC_2195568,166.3447782546495,137.9420600858369,134.3683834048641,169.0,139.0,135.0,16.650102288267437,16.266563185668836,17.025800554190774,166.3447782546495,3.187887458273724,49.48545541249404,152.78922269909395,0.0159988403320312,0.0278739929199218,1
ISIC_2195881,185.8620919800705,163.09823133158457,133.92747217781366,190.0,166.0,135.0,27.49724591710248,30.395470936638716,27.589164447354037,185.8621036211526,16.98047402486535,72.5785695438248,174.0014163316622,0.9830780029296876,0.0044288635253906,0
ISIC_2197655,178.377549762319,140.53459731221832,110.42537364549229,176.0,135.0,97.0,30.86186104260465,38.33494785586536,49.09718128261829,178.377549762319,11.636752195295696,102.78342945600504,155.95675164732796,0.2784614562988281,0.0506782531738281,0
ISIC_2203688,166.41326982253509,149.51991737975803,143.25612275007376,175.0,159.0,157.0,25.806982581920472,27.38560864563541,35.631758511911926,166.41326982253509,5.035450828310079,39.25785103064536,160.8562997934494,0.0904960632324218,0.0314865112304687,1
ISIC_2209493,189.74457186316323,159.0902502311432,150.13560648990426,196.0,165.0,157.0,27.46522815271961,28.63515828039349,32.35242106600644,189.74457186316323,5.747285931581616,55.01006591309016,173.1343091055504,0.5116119384765625,0.0017051696777343,1
ISIC_2210167,186.5604457228309,146.5677816095462,115.24952314828944,193.0,153.0,119.0,26.77069073051824,26.139159217796426,25.354807735291534,186.5604457228309,13.066988128299814,99.17801446577349,162.3231452375866,0.999969482421875,0.0105247497558593,0
ISIC_2217130,177.73443642051856,139.68165276663345,113.98214473865508,185.0,144.0,117.0,32.13014228674071,29.351214821632663,26.103165663497247,177.73446478793332,11.879560061922014,92.8738095817022,155.29125635227467,0.9413223266601562,0.0477256774902343,0
ISIC_2220407,151.82535558589106,117.88735743537804,111.13954819675018,154.0,121.0,115.0,23.246872374141297,25.19264090672861,28.44623189804627,151.82535558589106,4.465850543837245,70.95301422343564,134.0758730018935,0.0866279602050781,0.1133613586425781,1
ISIC_2221493,218.3433910509172,184.9735984913424,177.70581176067205,221.0,187.0,179.0,18.61173202924016,19.35199997402523,17.643871983799805,218.3433910509172,5.007028973084176,47.615635179153095,198.36996399794276,0.0222511291503906,0.0051994323730468,1
ISIC_2222327,133.23012359343295,96.61586884338683,75.83104285802128,135.0,98.0,75.0,20.40890316154771,17.69492903973486,18.58283379194602,133.23012359343295,10.547400541105578,111.04663576830843,112.6719509008178,0.99261474609375,0.0071449279785156,0
ISIC_2225884,189.9664993972695,155.2564748475152,144.03943980103887,197.0,161.0,151.0,33.40007298942875,34.44415359438786,37.42578942816282,189.9664993972695,6.762303912341758,64.87685074310063,170.14379828351963,0.9525184631347656,0.0072708129882812,1
ISIC_2227519,104.794425087108,86.79094076655052,86.09407665505226,75.0,57.0,57.0,60.33965624083224,60.42323019500513,60.00181355941842,104.794425087108,1.0278745644599303,55.04878048780488,95.84668989547038,0.0010948181152343,0.0742340087890625,1
ISIC_2227915,226.70413435515175,192.2384020266268,186.796899917076,231.0,197.0,192.0,18.93663920207661,19.304154209694723,22.146985620263543,226.70413435515175,3.444226756212468,45.22258267343424,205.45191773207335,0.4186210632324219,0.0041236877441406,1
ISIC_2231423,160.10911887036454,132.9839222676593,129.90255496137848,166.0,137.0,134.0,26.843018330828222,24.79526076257428,26.216787716481463,160.10911887036454,2.890094718814442,49.56763133060711,147.37840341127537,0.2182846069335937,0.1451339721679687,1
ISIC_2232774,157.63170022007887,143.44483996277862,137.10692288377177,165.0,151.0,145.0,29.29293884399462,31.037460518467057,30.99341313026713,157.73399997045922,7.960622129004623,35.27198203920063,154.1357103821101,0.2582664489746094,0.0363845825195312,1
ISIC_2239497,187.5798894840667,137.63557044141,67.6447724117776,190.0,138.0,67.0,35.298662523175885,32.113039380116405,19.934176884979397,187.5798894840667,17.237732308414053,163.76597078287887,154.8396134634094,0.992023468017578,0.1934089660644531,0
ISIC_2242300,167.03280452891923,112.6060442990292,96.8334158469122,164.0,106.0,88.0,24.50043215175144,31.651540955094497,37.28480636878456,167.03280452891923,6.4434638482898166,111.42904190972295,134.43943862065996,0.1772193908691406,0.0036239624023437,1
ISIC_2246304,245.72082585278275,208.12492519449432,205.12477558348291,247.0,209.0,208.0,5.132520624362812,8.212766545454368,11.237972739473184,245.72082585278275,2.044883303411131,42.20810891681628,220.96573907839615,0.0254974365234375,0.000213623046875,1
ISIC_2247021,213.4942278345796,159.3627765908744,128.265454753548,218.0,163.0,130.0,22.460929781544905,22.93604423225342,24.481131642008474,213.4942278345796,10.834194262169998,103.03094384251489,178.37759804669616,0.999908447265625,0.0105056762695312,0
ISIC_2251734,79.0,64.93548387096774,64.06451612903226,77.0,63.0,63.0,8.70669004920373,8.339318003642079,8.602083333070816,79.0,1.5161290322580645,48.67741935483871,73.58064516129032,0.0001182556152343,0.0564117431640625,1
ISIC_2255529,87.52178458218116,56.75101728828039,42.85220093972708,87.0,56.0,42.0,10.351780141572524,9.02988266663024,9.008736173503776,87.52178458218116,9.321260763022414,131.1243227445426,69.07240731997932,0.6787261962890625,0.0085487365722656,0
ISIC_2256487,118.40756032021496,82.62716229076862,79.31141185691094,128.0,89.0,84.0,20.216672722237764,16.424663589482503,16.98637444359784,118.40756032021496,2.4564742764373286,85.52208475619997,98.88319431226556,0.2725677490234375,0.01983642578125,0
ISIC_2258989,185.5,164.5,151.5,185.5,164.5,151.5,4.5,1.5,9.5,185.5,9.0,46.0,176.5,7.62939453125e-06,0.0070075988769531,1
ISIC_2265216,216.27696718700224,177.24547095678028,162.85776361898695,223.0,183.0,169.0,22.65159391358996,24.598666381304817,29.436817114941476,216.27696718700224,7.38739301263672,64.29592014441967,192.0656344908145,0.8980751037597656,0.0059280395507812,0
ISIC_2265744,205.16086981651333,171.9375647449549,158.79997421316818,211.0,178.0,167.0,24.553195957851123,27.80034788829041,35.983790712682186,205.16086981651333,7.1742122789779526,59.88470618572743,185.7478981509063,0.8580055236816406,0.0913963317871093,1
ISIC_2265782,152.32008937244998,108.95949096561104,95.2112881290072,155.0,114.0,95.0,44.97715922449699,48.23370598671448,55.842815087730834,152.32008937244998,6.033514668739072,108.5692636487274,126.66465902467456,0.0392684936523437,0.0079116821289062,1
ISIC_2266637,196.08138087639145,142.68090253256912,84.79391028517252,204.0,147.0,85.0,34.50962226747008,30.55428664685082,24.544173330429352,196.08138087639145,15.438371290006671,146.44961588132702,161.04285586088233,0.9777107238769532,0.0148353576660156,0
ISIC_2270771,189.7226606191038,167.8773902915018,142.27507154482834,195.0,172.0,147.0,32.36122208383541,34.13104589811174,35.48392227516353,189.7226606191038,15.815557046876323,66.34293306798108,178.25332268838852,0.9890670776367188,0.017303466796875,0
ISIC_2271481,162.64951695885682,147.12476815637953,136.6679192942277,169.0,155.0,147.0,28.176851299680656,30.28769812006866,35.492594703646006,162.64959760011612,9.22861797009822,43.934761221231234,157.8384755576343,0.2365226745605468,0.0138778686523437,1
ISIC_2277342,161.08612710483433,137.80586203150463,120.62312221618686,161.0,136.0,118.0,32.99818973263026,33.28646689900373,35.580667123701325,161.08613579576317,12.027906572514938,67.22828028245519,150.05586963606734,0.8778572082519531,0.2401084899902343,0
ISIC_2277593,120.10166802647086,93.90921040703472,90.1581452270873,112.0,85.0,82.0,32.072834457180335,32.57129801908507,31.96235606472335,120.10221194814612,3.471036170791406,66.76022119481462,107.3399963738555,0.0841598510742187,0.3172950744628906,0
